"","Date","Hour","WindSpeed"
"3272",2012-05-16,7,1.7
"3273",2012-05-16,8,1.1
"3274",2012-05-16,9,1
"3275",2012-05-16,10,0.8
"3276",2012-05-16,11,2.1
"3277",2012-05-16,12,2.4
"3278",2012-05-16,13,2.4
"3279",2012-05-16,14,2.3
"3280",2012-05-16,15,3.1
"3281",2012-05-16,16,2.2
"3282",2012-05-16,17,1.5
"3283",2012-05-16,18,1
"3284",2012-05-16,19,2.1
"3285",2012-05-16,20,1.2
"3286",2012-05-16,21,1.2
"3287",2012-05-16,22,0.5
"3288",2012-05-16,23,3.6
"3289",2012-05-17,0,0.7
"3290",2012-05-17,1,0.6
"3291",2012-05-17,2,0.7
"3292",2012-05-17,3,1.2
"3293",2012-05-17,4,1.6
"3294",2012-05-17,5,2
"3295",2012-05-17,6,1.9
"3296",2012-05-17,7,1.6
"3297",2012-05-17,8,1.2
"3298",2012-05-17,9,1.2
"3299",2012-05-17,10,1.5
"3300",2012-05-17,11,1.7
"3301",2012-05-17,12,2.2
"3302",2012-05-17,13,1.4
"3303",2012-05-17,14,3.4
"3304",2012-05-17,15,2.3
"3305",2012-05-17,16,2.7
"3306",2012-05-17,17,3.1
"3307",2012-05-17,18,3.1
"3308",2012-05-17,19,4.2
"3309",2012-05-17,20,4.1
"3310",2012-05-17,21,4.2
"3311",2012-05-17,22,4.5
"3312",2012-05-17,23,2.4
"3313",2012-05-18,0,2.5
"3314",2012-05-18,1,2.5
"3315",2012-05-18,2,3.6
"3316",2012-05-18,3,3.1
"3317",2012-05-18,4,3.4
"3318",2012-05-18,5,2.5
"3319",2012-05-18,6,1.5
"3320",2012-05-18,7,1.3
"3321",2012-05-18,8,1.5
"3322",2012-05-18,9,0.9
"3323",2012-05-18,10,0.8
"3324",2012-05-18,11,2.4
"3325",2012-05-18,12,1.9
"3326",2012-05-18,13,2.9
"3327",2012-05-18,14,2.6
"3328",2012-05-18,15,2.4
"3329",2012-05-18,16,3.1
"3330",2012-05-18,17,2.1
"3331",2012-05-18,18,2.3
"3332",2012-05-18,19,3.3
"3333",2012-05-18,20,2.2
"3334",2012-05-18,21,2.7
"3335",2012-05-18,22,5
"3336",2012-05-18,23,3.9
"3337",2012-05-19,0,2.1
"3338",2012-05-19,1,3.7
"3339",2012-05-19,2,3.5
"3340",2012-05-19,3,3.9
"3341",2012-05-19,4,2.3
"3342",2012-05-19,5,3.9
"3343",2012-05-19,6,3.5
"3344",2012-05-19,7,2.1
"3345",2012-05-19,8,3.6
"3346",2012-05-19,9,2.2
"3347",2012-05-19,10,1.8
"3348",2012-05-19,11,2.5
"3349",2012-05-19,12,2.2
"3350",2012-05-19,13,3.2
"3351",2012-05-19,14,2.2
"3352",2012-05-19,15,3.1
"3353",2012-05-19,16,2.8
"3354",2012-05-19,17,4.1
"3355",2012-05-19,18,3.6
"3356",2012-05-19,19,3.4
"3357",2012-05-19,20,2.8
"3358",2012-05-19,21,3.1
"3359",2012-05-19,22,3.1
"3360",2012-05-19,23,2.9
"3361",2012-05-20,0,1.9
"3362",2012-05-20,1,2.6
"3363",2012-05-20,2,2.1
"3364",2012-05-20,3,3.9
"3365",2012-05-20,4,4.3
"3366",2012-05-20,5,3.8
"3367",2012-05-20,6,2.6
"3368",2012-05-20,7,1.9
"3369",2012-05-20,8,1.7
"3370",2012-05-20,9,1.7
"3371",2012-05-20,10,2.4
"3372",2012-05-20,11,2.8
"3373",2012-05-20,12,4.2
"3374",2012-05-20,13,3.5
"3375",2012-05-20,14,3.8
"3376",2012-05-20,15,2.9
"3377",2012-05-20,16,2.4
"3378",2012-05-20,17,1.8
"3379",2012-05-20,18,2
"3380",2012-05-20,19,1.4
"3381",2012-05-20,20,2.1
"3382",2012-05-20,21,2.2
"3383",2012-05-20,22,4.1
"3384",2012-05-20,23,2.7
"3385",2012-05-21,0,3.2
"3386",2012-05-21,1,4.4
"3387",2012-05-21,2,2
"3388",2012-05-21,3,0.9
"3389",2012-05-21,4,1.7
"3390",2012-05-21,5,2.4
"3391",2012-05-21,6,1.6
"3392",2012-05-21,7,1.1
"3393",2012-05-21,8,2.8
"3394",2012-05-21,9,1.8
"3395",2012-05-21,10,3.6
"3396",2012-05-21,11,3.7
"3397",2012-05-21,12,3.5
"3398",2012-05-21,13,3.4
"3399",2012-05-21,14,4.9
"3400",2012-05-21,15,4.7
"3401",2012-05-21,16,5.1
"3402",2012-05-21,17,3.6
"3403",2012-05-21,18,4.6
"3404",2012-05-21,19,3.8
"3405",2012-05-21,20,3.7
"3406",2012-05-21,21,2.1
"3407",2012-05-21,22,6
"3408",2012-05-21,23,5.3
"3409",2012-05-22,0,4.1
"3410",2012-05-22,1,3.7
"3411",2012-05-22,2,5
"3412",2012-05-22,3,4.6
"3413",2012-05-22,4,3.4
"3414",2012-05-22,5,3.4
"3415",2012-05-22,6,3.6
"3416",2012-05-22,7,4.5
"3417",2012-05-22,8,4.5
"3418",2012-05-22,9,3.7
"3419",2012-05-22,10,4.3
"3420",2012-05-22,11,4.9
"3421",2012-05-22,12,4.3
"3422",2012-05-22,13,3.8
"3423",2012-05-22,14,4.3
"3424",2012-05-22,15,4.1
"3425",2012-05-22,16,4.9
"3426",2012-05-22,17,2.8
"3427",2012-05-22,18,3.6
"3428",2012-05-22,19,3.3
"3429",2012-05-22,20,4.9
"3430",2012-05-22,21,4.4
"3431",2012-05-22,22,4.9
"3432",2012-05-22,23,5.7
"3433",2012-05-23,0,4.6
"3434",2012-05-23,1,2.3
"3435",2012-05-23,2,2.5
"3436",2012-05-23,3,2
"3437",2012-05-23,4,2.9
"3438",2012-05-23,5,2.3
"3439",2012-05-23,6,1.5
"3440",2012-05-23,7,1.3
"3441",2012-05-23,8,1.8
"3442",2012-05-23,9,3.2
"3443",2012-05-23,10,2.4
"3444",2012-05-23,11,5.6
"3445",2012-05-23,12,4.2
"3446",2012-05-23,13,4.9
"3447",2012-05-23,14,4.6
"3448",2012-05-23,15,2.9
"3449",2012-05-23,16,4.6
"3450",2012-05-23,17,5.2
"3451",2012-05-23,18,4.2
"3452",2012-05-23,19,4
"3453",2012-05-23,20,1.4
"3454",2012-05-23,21,2.3
"3455",2012-05-23,22,2.5
"3456",2012-05-23,23,1.3
"3457",2012-05-24,0,1.8
"3458",2012-05-24,1,2.9
"3459",2012-05-24,2,3.9
"3460",2012-05-24,3,2.6
"3461",2012-05-24,4,2.4
"3462",2012-05-24,5,2.5
"3463",2012-05-24,6,2.4
"3464",2012-05-24,7,1.6
"3465",2012-05-24,8,2
"3466",2012-05-24,9,3.3
"3467",2012-05-24,10,4
"3468",2012-05-24,11,4.2
"3469",2012-05-24,12,2.9
"3470",2012-05-24,13,4
"3471",2012-05-24,14,2.1
"3472",2012-05-24,15,2.8
"3473",2012-05-24,16,4.5
"3474",2012-05-24,17,2.7
"3475",2012-05-24,18,3.1
"3476",2012-05-24,19,2.1
"3477",2012-05-24,20,3.5
"3478",2012-05-24,21,1
"3479",2012-05-24,22,3
"3480",2012-05-24,23,2.3
"3481",2012-05-25,0,2.8
"3482",2012-05-25,1,2.8
"3483",2012-05-25,2,3.6
"3484",2012-05-25,3,2.1
"3485",2012-05-25,4,2.9
"3486",2012-05-25,5,2.8
"3487",2012-05-25,6,2.1
"3488",2012-05-25,7,1.8
"3489",2012-05-25,8,2.3
"3490",2012-05-25,9,1.6
"3491",2012-05-25,10,1.4
"3492",2012-05-25,11,0.9
"3493",2012-05-25,12,1.8
"3494",2012-05-25,13,2.9
"3495",2012-05-25,14,2.8
"3496",2012-05-25,15,2.8
"3497",2012-05-25,16,1.9
"3498",2012-05-25,17,1.5
"3499",2012-05-25,18,2.3
"3500",2012-05-25,19,2.4
"3501",2012-05-25,20,2.6
"3502",2012-05-25,21,1.3
"3503",2012-05-25,22,3.2
"3504",2012-05-25,23,2.2
"3505",2012-05-26,0,1.5
"3506",2012-05-26,1,1.5
"3507",2012-05-26,2,1.5
"3508",2012-05-26,3,1.6
"3509",2012-05-26,4,1.5
"3510",2012-05-26,5,1.6
"3511",2012-05-26,6,1.2
"3512",2012-05-26,7,1.3
"3513",2012-05-26,8,3
"3514",2012-05-26,9,2.5
"3515",2012-05-26,10,1.8
"3516",2012-05-26,11,2.6
"3517",2012-05-26,12,4.1
"3518",2012-05-26,13,4.2
"3519",2012-05-26,14,3.6
"3520",2012-05-26,15,4.3
"3521",2012-05-26,16,2.6
"3522",2012-05-26,17,2.7
"3523",2012-05-26,18,2.5
"3524",2012-05-26,19,2.9
"3525",2012-05-26,20,2.5
"3526",2012-05-26,21,1.4
"3527",2012-05-26,22,1
"3528",2012-05-26,23,1.5
"3529",2012-05-27,0,1.5
"3530",2012-05-27,1,1.8
"3531",2012-05-27,2,2.9
"3532",2012-05-27,3,2.1
"3533",2012-05-27,4,2.5
"3534",2012-05-27,5,1.7
"3535",2012-05-27,6,1.5
"3536",2012-05-27,7,1.1
"3537",2012-05-27,8,1.8
"3538",2012-05-27,9,1.8
"3539",2012-05-27,10,1.6
"3540",2012-05-27,11,2.7
"3541",2012-05-27,12,3
"3542",2012-05-27,13,3.1
"3543",2012-05-27,14,2.4
"3544",2012-05-27,15,2.5
"3545",2012-05-27,16,3.4
"3546",2012-05-27,17,2.4
"3547",2012-05-27,18,2.7
"3548",2012-05-27,19,3
"3549",2012-05-27,20,3.8
"3550",2012-05-27,21,2.4
"3551",2012-05-27,22,1.2
"3552",2012-05-27,23,1.6
"3553",2012-05-28,0,2
"3554",2012-05-28,1,1.7
"3555",2012-05-28,2,0.7
"3556",2012-05-28,3,1.8
"3557",2012-05-28,4,1.9
"3558",2012-05-28,5,2
"3559",2012-05-28,6,1.7
"3560",2012-05-28,7,1.1
"3561",2012-05-28,8,2
"3562",2012-05-28,9,2.8
"3563",2012-05-28,10,3
"3564",2012-05-28,11,3.5
"3565",2012-05-28,12,5.4
"3566",2012-05-28,13,3.5
"3567",2012-05-28,14,3.2
"3568",2012-05-28,15,3.9
"3569",2012-05-28,16,4.4
"3570",2012-05-28,17,2.1
"3571",2012-05-28,18,2.8
"3572",2012-05-28,19,3.3
"3573",2012-05-28,20,3.1
"3574",2012-05-28,21,3.1
"3575",2012-05-28,22,2
"3576",2012-05-28,23,3.6
"3577",2012-05-29,0,3
"3578",2012-05-29,1,0.4
"3579",2012-05-29,2,0.9
"3580",2012-05-29,3,1.3
"3581",2012-05-29,4,1.9
"3582",2012-05-29,5,2.1
"3583",2012-05-29,6,2.6
"3584",2012-05-29,7,2.6
"3585",2012-05-29,8,3.6
"3586",2012-05-29,9,2.9
"3587",2012-05-29,10,4.2
"3588",2012-05-29,11,4.4
"3589",2012-05-29,12,2.6
"3590",2012-05-29,13,3.4
"3591",2012-05-29,14,2.1
"3592",2012-05-29,15,3.2
"3593",2012-05-29,16,2.9
"3594",2012-05-29,17,1.9
"3595",2012-05-29,18,4.4
"3596",2012-05-29,19,2.4
"3597",2012-05-29,20,1.5
"3598",2012-05-29,21,0.5
"3599",2012-05-29,22,1.8
"3600",2012-05-29,23,1.2
"3601",2012-05-30,0,2.1
"3602",2012-05-30,1,1.7
"3603",2012-05-30,2,2
"3604",2012-05-30,3,1.5
"3605",2012-05-30,4,1.2
"3606",2012-05-30,5,1.4
"3607",2012-05-30,6,1.3
"3608",2012-05-30,7,1
"3609",2012-05-30,8,0.5
"3610",2012-05-30,9,1
"3611",2012-05-30,10,1.3
"3612",2012-05-30,11,2.5
"3613",2012-05-30,12,2.3
"3614",2012-05-30,13,2.7
"3615",2012-05-30,14,4.1
"3616",2012-05-30,15,3.6
"3617",2012-05-30,16,2.6
"3618",2012-05-30,17,2.9
"3619",2012-05-30,18,2.2
"3620",2012-05-30,19,2.4
"3621",2012-05-30,20,0.9
"3622",2012-05-30,21,2.2
"3623",2012-05-30,22,1.4
"3624",2012-05-30,23,1.4
"3625",2012-05-31,0,1.5
"3626",2012-05-31,1,1.5
"3627",2012-05-31,2,1.5
"3628",2012-05-31,3,1.7
"3629",2012-05-31,4,2.3
"3630",2012-05-31,5,2
"3631",2012-05-31,6,2.2
"3632",2012-05-31,7,1.3
"3633",2012-05-31,8,1.8
"3634",2012-05-31,9,1.6
"3635",2012-05-31,10,1.4
"3636",2012-05-31,11,2.5
"3637",2012-05-31,12,2.4
"3638",2012-05-31,13,2.6
"3639",2012-05-31,14,1.9
"3640",2012-05-31,15,2.7
"3641",2012-05-31,16,1.3
"3642",2012-05-31,17,1.7
"3643",2012-05-31,18,2.5
"3644",2012-05-31,19,2.7
"3645",2012-05-31,20,0.9
"3646",2012-05-31,21,0.2
"3647",2012-05-31,22,4.1
"3648",2012-05-31,23,3.4
"3649",2012-06-01,0,1.3
"3650",2012-06-01,1,2
"3651",2012-06-01,2,3.1
"3652",2012-06-01,3,1.5
"3653",2012-06-01,4,1.6
"3654",2012-06-01,5,1.9
"3655",2012-06-01,6,2.1
"3656",2012-06-01,7,2.4
"3657",2012-06-01,8,1.3
"3658",2012-06-01,9,1.4
"3659",2012-06-01,10,1.5
"3660",2012-06-01,11,2.5
"3661",2012-06-01,12,3
"3662",2012-06-01,13,2.5
"3663",2012-06-01,14,2.8
"3664",2012-06-01,15,3.2
"3665",2012-06-01,16,2
"3666",2012-06-01,17,3.2
"3667",2012-06-01,18,2.6
"3668",2012-06-01,19,1.3
"3669",2012-06-01,20,1.1
"3670",2012-06-01,21,0.5
"3671",2012-06-01,22,1
"3672",2012-06-01,23,1.5
"3673",2012-06-02,0,2.5
"3674",2012-06-02,1,1.8
"3675",2012-06-02,2,1.3
"3676",2012-06-02,3,2.7
"3677",2012-06-02,4,1.4
"3678",2012-06-02,5,1.8
"3679",2012-06-02,6,1.5
"3680",2012-06-02,7,1.3
"3681",2012-06-02,8,0.8
"3682",2012-06-02,9,1.1
"3683",2012-06-02,10,1.1
"3684",2012-06-02,11,2.8
"3685",2012-06-02,12,2.8
"3686",2012-06-02,13,3.4
"3687",2012-06-02,14,3.4
"3688",2012-06-02,15,3.4
"3689",2012-06-02,16,2.9
"3690",2012-06-02,17,2.9
"3691",2012-06-02,18,3.3
"3692",2012-06-02,19,2.6
"3693",2012-06-02,20,2.2
"3694",2012-06-02,21,2
"3695",2012-06-02,22,2.2
"3696",2012-06-02,23,1.9
"3697",2012-06-03,0,2.7
"3698",2012-06-03,1,1.6
"3699",2012-06-03,2,2.5
"3700",2012-06-03,3,0.9
"3701",2012-06-03,4,1.6
"3702",2012-06-03,5,1.4
"3703",2012-06-03,6,1.5
"3704",2012-06-03,7,1.6
"3705",2012-06-03,8,0.6
"3706",2012-06-03,9,0.4
"3707",2012-06-03,10,1.2
"3708",2012-06-03,11,0.9
"3709",2012-06-03,12,3
"3710",2012-06-03,13,2.4
"3711",2012-06-03,14,3.3
"3712",2012-06-03,15,1.8
"3713",2012-06-03,16,3.1
"3714",2012-06-03,17,2.1
"3715",2012-06-03,18,1.1
"3716",2012-06-03,19,2.2
"3717",2012-06-03,20,2.1
"3718",2012-06-03,21,3.1
"3719",2012-06-03,22,3.4
"3720",2012-06-03,23,1.2
"3721",2012-06-04,0,1.1
"3722",2012-06-04,1,2.2
"3723",2012-06-04,2,1.6
"3724",2012-06-04,3,1.6
"3725",2012-06-04,4,1.7
"3726",2012-06-04,5,1.4
"3727",2012-06-04,6,0.9
"3728",2012-06-04,7,1.3
"3729",2012-06-04,8,1.1
"3730",2012-06-04,9,1.6
"3731",2012-06-04,10,2.3
"3732",2012-06-04,11,3.2
"3733",2012-06-04,12,2.3
"3734",2012-06-04,13,3
"3735",2012-06-04,14,3.2
"3736",2012-06-04,15,1.7
"3737",2012-06-04,16,2.6
"3738",2012-06-04,17,2.2
"3739",2012-06-04,18,2.8
"3740",2012-06-04,19,2.3
"3741",2012-06-04,20,1.9
"3742",2012-06-04,21,3
"3743",2012-06-04,22,0.8
"3744",2012-06-04,23,0.9
"3745",2012-06-05,0,0.7
"3746",2012-06-05,1,1.3
"3747",2012-06-05,2,1.1
"3748",2012-06-05,3,1.4
"3749",2012-06-05,4,1.6
"3750",2012-06-05,5,1.5
"3751",2012-06-05,6,2.7
"3752",2012-06-05,7,1.1
"3753",2012-06-05,8,1.3
"3754",2012-06-05,9,1.8
"3755",2012-06-05,10,1.9
"3756",2012-06-05,11,3.8
"3757",2012-06-05,12,2.9
"3758",2012-06-05,13,4.8
"3759",2012-06-05,14,3.7
"3760",2012-06-05,15,4.7
"3761",2012-06-05,16,4.5
"3762",2012-06-05,17,3.5
"3763",2012-06-05,18,3.6
"3764",2012-06-05,19,4.3
"3765",2012-06-05,20,3.3
"3766",2012-06-05,21,1.2
"3767",2012-06-05,22,2.6
"3768",2012-06-05,23,2
"3769",2012-06-06,0,3.5
"3770",2012-06-06,1,2.7
"3771",2012-06-06,2,1.7
"3772",2012-06-06,3,1.3
"3773",2012-06-06,4,1.8
"3774",2012-06-06,5,1.4
"3775",2012-06-06,6,1.5
"3776",2012-06-06,7,2.1
"3777",2012-06-06,8,1.5
"3778",2012-06-06,9,1.8
"3779",2012-06-06,10,2.4
"3780",2012-06-06,11,3.1
"3781",2012-06-06,12,3
"3782",2012-06-06,13,3
"3783",2012-06-06,14,3.2
"3784",2012-06-06,15,3.3
"3785",2012-06-06,16,3
"3786",2012-06-06,17,3.1
"3787",2012-06-06,18,3.5
"3788",2012-06-06,19,4
"3789",2012-06-06,20,4
"3790",2012-06-06,21,3.9
"3791",2012-06-06,22,4.4
"3792",2012-06-06,23,4
"3793",2012-06-07,0,3.1
"3794",2012-06-07,1,5.5
"3795",2012-06-07,2,2.8
"3796",2012-06-07,3,2.5
"3797",2012-06-07,4,2.3
"3798",2012-06-07,5,2.1
"3799",2012-06-07,6,2.5
"3800",2012-06-07,7,2.1
"3801",2012-06-07,8,1.4
"3802",2012-06-07,9,1.4
"3803",2012-06-07,10,2
"3804",2012-06-07,11,2.8
"3805",2012-06-07,12,3.4
"3806",2012-06-07,13,3.5
"3807",2012-06-07,14,3.3
"3808",2012-06-07,15,3.9
"3809",2012-06-07,16,3.4
"3810",2012-06-07,17,3.5
"3811",2012-06-07,18,2.8
"3812",2012-06-07,19,3.1
"3813",2012-06-07,20,2.5
"3814",2012-06-07,21,1.4
"3815",2012-06-07,22,3.5
"3816",2012-06-07,23,2.9
"3817",2012-06-08,0,3.4
"3818",2012-06-08,1,3
"3819",2012-06-08,2,2.5
"3820",2012-06-08,3,2
"3821",2012-06-08,4,1.8
"3822",2012-06-08,5,1.6
"3823",2012-06-08,6,1.8
"3824",2012-06-08,7,1.5
"3825",2012-06-08,8,1.9
"3826",2012-06-08,9,1.5
"3827",2012-06-08,10,2.4
"3828",2012-06-08,11,1.9
"3829",2012-06-08,12,3.5
"3830",2012-06-08,13,4.8
"3831",2012-06-08,14,4
"3832",2012-06-08,15,3.5
"3833",2012-06-08,16,3.8
"3834",2012-06-08,17,3.1
"3835",2012-06-08,18,3.4
"3836",2012-06-08,19,3
"3837",2012-06-08,20,2.7
"3838",2012-06-08,21,1.6
"3839",2012-06-08,22,3.1
"3840",2012-06-08,23,1.1
"3841",2012-06-09,0,1.5
"3842",2012-06-09,1,3.4
"3843",2012-06-09,2,2.7
"3844",2012-06-09,3,3
"3845",2012-06-09,4,2.2
"3846",2012-06-09,5,2.7
"3847",2012-06-09,6,2.1
"3848",2012-06-09,7,2.3
"3849",2012-06-09,8,2.1
"3850",2012-06-09,9,1.6
"3851",2012-06-09,10,3.3
"3852",2012-06-09,11,2.6
"3853",2012-06-09,12,3.8
"3854",2012-06-09,13,4
"3855",2012-06-09,14,3.1
"3856",2012-06-09,15,3.9
"3857",2012-06-09,16,3.8
"3858",2012-06-09,17,4.3
"3859",2012-06-09,18,3.6
"3860",2012-06-09,19,2.6
"3861",2012-06-09,20,3.9
"3862",2012-06-09,21,1.2
"3863",2012-06-09,22,0.9
"3864",2012-06-09,23,2.4
"3865",2012-06-10,0,1.4
"3866",2012-06-10,1,3.1
"3867",2012-06-10,2,3.4
"3868",2012-06-10,3,3.5
"3869",2012-06-10,4,3.1
"3870",2012-06-10,5,3.4
"3871",2012-06-10,6,3.1
"3872",2012-06-10,7,1.3
"3873",2012-06-10,8,1.1
"3874",2012-06-10,9,2.1
"3875",2012-06-10,10,2.9
"3876",2012-06-10,11,4.7
"3877",2012-06-10,12,4
"3878",2012-06-10,13,3.9
"3879",2012-06-10,14,3
"3880",2012-06-10,15,3.3
"3881",2012-06-10,16,2.9
"3882",2012-06-10,17,3.1
"3883",2012-06-10,18,4.3
"3884",2012-06-10,19,3.6
"3885",2012-06-10,20,4.3
"3886",2012-06-10,21,3.4
"3887",2012-06-10,22,2.7
"3888",2012-06-10,23,3.3
"3889",2012-06-11,0,3.2
"3890",2012-06-11,1,2.3
"3891",2012-06-11,2,3.1
"3892",2012-06-11,3,2.9
"3893",2012-06-11,4,2.5
"3894",2012-06-11,5,2.8
"3895",2012-06-11,6,3.6
"3896",2012-06-11,7,3.7
"3897",2012-06-11,8,1.9
"3898",2012-06-11,9,1.5
"3899",2012-06-11,10,1.7
"3900",2012-06-11,11,1.8
"3901",2012-06-11,12,3.9
"3902",2012-06-11,13,3.2
"3903",2012-06-11,14,3.2
"3904",2012-06-11,15,3.1
"3905",2012-06-11,16,2.5
"3906",2012-06-11,17,2.9
"3907",2012-06-11,18,2.6
"3908",2012-06-11,19,3.2
"3909",2012-06-11,20,3.7
"3910",2012-06-11,21,3.7
"3911",2012-06-11,22,4.1
"3912",2012-06-11,23,4.1
"3913",2012-06-12,0,3.6
"3914",2012-06-12,1,2.1
"3915",2012-06-12,2,2.1
"3916",2012-06-12,3,0.6
"3917",2012-06-12,4,0.7
"3918",2012-06-12,5,0.9
"3919",2012-06-12,6,1.1
"3920",2012-06-12,7,2.3
"3921",2012-06-12,8,1.4
"3922",2012-06-12,9,1.4
"3923",2012-06-12,10,1.7
"3924",2012-06-12,11,2.3
"3925",2012-06-12,12,3.5
"3926",2012-06-12,13,3.6
"3927",2012-06-12,14,2.7
"3928",2012-06-12,15,3.8
"3929",2012-06-12,16,3.2
"3930",2012-06-12,17,3
"3931",2012-06-12,18,2.7
"3932",2012-06-12,19,2.9
"3933",2012-06-12,20,3.2
"3934",2012-06-12,21,3
"3935",2012-06-12,22,2.2
"3936",2012-06-12,23,3.5
"3937",2012-06-13,0,4.2
"3938",2012-06-13,1,4.3
"3939",2012-06-13,2,2.6
"3940",2012-06-13,3,2.3
"3941",2012-06-13,4,2.3
"3942",2012-06-13,5,2.4
"3943",2012-06-13,6,2.9
"3944",2012-06-13,7,2.3
"3945",2012-06-13,8,2.4
"3946",2012-06-13,9,3.9
"3947",2012-06-13,10,3.4
"3948",2012-06-13,11,3.6
"3949",2012-06-13,12,3.8
"3950",2012-06-13,13,4.5
"3951",2012-06-13,14,4.6
"3952",2012-06-13,15,3.9
"3953",2012-06-13,16,4.7
"3954",2012-06-13,17,4.8
"3955",2012-06-13,18,5.8
"3956",2012-06-13,19,4.2
"3957",2012-06-13,20,4.3
"3958",2012-06-13,21,4.1
"3959",2012-06-13,22,3
"3960",2012-06-13,23,4.2
"3961",2012-06-14,0,3.2
"3962",2012-06-14,1,3.3
"3963",2012-06-14,2,2.5
"3964",2012-06-14,3,2.3
"3965",2012-06-14,4,1.9
"3966",2012-06-14,5,3
"3967",2012-06-14,6,2.4
"3968",2012-06-14,7,2.2
"3969",2012-06-14,8,3.3
"3970",2012-06-14,9,1.7
"3971",2012-06-14,10,2.8
"3972",2012-06-14,11,3.2
"3973",2012-06-14,12,4.1
"3974",2012-06-14,13,4.6
"3975",2012-06-14,14,4.1
"3976",2012-06-14,15,4.4
"3977",2012-06-14,16,4.1
"3978",2012-06-14,17,4.6
"3979",2012-06-14,18,3.7
"3980",2012-06-14,19,4.2
"3981",2012-06-14,20,2.3
"3982",2012-06-14,21,3.1
"3983",2012-06-14,22,4.3
"3984",2012-06-14,23,3.7
"3985",2012-06-15,0,2
"3986",2012-06-15,1,2.7
"3987",2012-06-15,2,3
"3988",2012-06-15,3,3.7
"3989",2012-06-15,4,2.5
"3990",2012-06-15,5,2.4
"3991",2012-06-15,6,2.3
"3992",2012-06-15,7,2.1
"3993",2012-06-15,8,2.9
"3994",2012-06-15,9,2.3
"3995",2012-06-15,10,3.3
"3996",2012-06-15,11,5.5
"3997",2012-06-15,12,4.8
"3998",2012-06-15,13,4.1
"3999",2012-06-15,14,4.8
"4000",2012-06-15,15,4.7
"4001",2012-06-15,16,3.4
"4002",2012-06-15,17,4.2
"4003",2012-06-15,18,3.7
"4004",2012-06-15,19,3.2
"4005",2012-06-15,20,1.6
"4006",2012-06-15,21,1
"4007",2012-06-15,22,1.5
"4008",2012-06-15,23,1.1
"4009",2012-06-16,0,1.4
"4010",2012-06-16,1,2.2
"4011",2012-06-16,2,1.4
"4012",2012-06-16,3,1.7
"4013",2012-06-16,4,2
"4014",2012-06-16,5,1.4
"4015",2012-06-16,6,1.1
"4016",2012-06-16,7,0.9
"4017",2012-06-16,8,1.1
"4018",2012-06-16,9,1.3
"4019",2012-06-16,10,1.7
"4020",2012-06-16,11,3.4
"4021",2012-06-16,12,3.5
"4022",2012-06-16,13,3.6
"4023",2012-06-16,14,2.3
"4024",2012-06-16,15,2.9
"4025",2012-06-16,16,2.7
"4026",2012-06-16,17,3
"4027",2012-06-16,18,1.8
"4028",2012-06-16,19,1.8
"4029",2012-06-16,20,1.7
"4030",2012-06-16,21,3
"4031",2012-06-16,22,2.5
"4032",2012-06-16,23,2.6
"4033",2012-06-17,0,2.6
"4034",2012-06-17,1,3.6
"4035",2012-06-17,2,3.2
"4036",2012-06-17,3,1.8
"4037",2012-06-17,4,4.2
"4038",2012-06-17,5,3.3
"4039",2012-06-17,6,2.2
"4040",2012-06-17,7,2.4
"4041",2012-06-17,8,2.1
"4042",2012-06-17,9,1.8
"4043",2012-06-17,10,1.3
"4044",2012-06-17,11,3.2
"4045",2012-06-17,12,3.5
"4046",2012-06-17,13,3.4
"4047",2012-06-17,14,1.7
"4048",2012-06-17,15,2
"4049",2012-06-17,16,1.6
"4050",2012-06-17,17,1.4
"4051",2012-06-17,18,2.5
"4052",2012-06-17,19,1.8
"4053",2012-06-17,20,2.2
"4054",2012-06-17,21,2.4
"4055",2012-06-17,22,2.3
"4056",2012-06-17,23,1.7
"4057",2012-06-18,0,2.7
"4058",2012-06-18,1,2.5
"4059",2012-06-18,2,2.5
"4060",2012-06-18,3,2.6
"4061",2012-06-18,4,2.1
"4062",2012-06-18,5,1
"4063",2012-06-18,6,2.1
"4064",2012-06-18,7,1.7
"4065",2012-06-18,8,2.3
"4066",2012-06-18,9,1.3
"4067",2012-06-18,10,2
"4068",2012-06-18,11,3.9
"4069",2012-06-18,12,3.5
"4070",2012-06-18,13,1.7
"4071",2012-06-18,14,2.7
"4072",2012-06-18,15,2.6
"4073",2012-06-18,16,2.5
"4074",2012-06-18,17,4.1
"4075",2012-06-18,18,3.8
"4076",2012-06-18,19,3.1
"4077",2012-06-18,20,2.8
"4078",2012-06-18,21,1.7
"4079",2012-06-18,22,1.6
"4080",2012-06-18,23,1.6
"4081",2012-06-19,0,3
"4082",2012-06-19,1,3.9
"4083",2012-06-19,2,2.5
"4084",2012-06-19,3,3.5
"4085",2012-06-19,4,3
"4086",2012-06-19,5,2.4
"4087",2012-06-19,6,2.5
"4088",2012-06-19,7,1.6
"4089",2012-06-19,8,2.1
"4090",2012-06-19,9,2
"4091",2012-06-19,10,2.3
"4092",2012-06-19,11,2.9
"4093",2012-06-19,12,2.6
"4094",2012-06-19,13,3.1
"4095",2012-06-19,14,3
"4096",2012-06-19,15,2.7
"4097",2012-06-19,16,4.3
"4098",2012-06-19,17,2.5
"4099",2012-06-19,18,2.9
"4100",2012-06-19,19,2.9
"4101",2012-06-19,20,3.4
